gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
-2.706930773757884279e+06,4.688815045308828354e+06,3.360417708711416926e+06,-3.733299632530117512e-02,1.062062182218150713e-02,-6.122793942233611730e+00
-2.706933387793483213e+06,4.688805866154812276e+06,3.360410743594138883e+06,-3.446439996286151247e-02,2.533418276310088913e-03,-6.343219732634742591e+00
-2.706932541702405084e+06,4.688819074429598637e+06,3.360405637967669405e+06,1.111079217310217554e-01,4.298364861540801551e-02,-6.343600537011416129e+00
-2.706934904305202886e+06,4.688818671122900210e+06,3.360404477174458094e+06,4.363961386501444273e-02,-5.159894738195332925e-03,-6.392856257647776985e+00
-2.706931212182454299e+06,4.688813785457267426e+06,3.360420282475627493e+06,1.874949867351347055e-02,6.016783479142612245e-02,-6.675503683360622276e+00
-2.706938257634062786e+06,4.688812102108866908e+06,3.360403035153344274e+06,2.729304873607242901e-02,7.179892342729796151e-02,-6.624249994351270487e+00
-2.706932921828133520e+06,4.688808994397359900e+06,3.360394068493662868e+06,-3.200701259185479569e-02,-3.137893794773944506e-02,-6.779355971442514672e+00
-2.706933748268721625e+06,4.688808297010900453e+06,3.360399563201333396e+06,5.226219849198219386e-02,3.387340521875303184e-02,-6.829291007515902123e+00
-2.706928607904429547e+06,4.688809156697588973e+06,3.360401577215061057e+06,1.703478783837383478e-03,4.453711395183784783e-02,-7.016273955540249574e+00
-2.706930499413042795e+06,4.688809426833680831e+06,3.360399974314512219e+06,7.372064256590481202e-02,-7.648139028729868116e-02,-7.061661431449173243e+00
-2.706934989865662064e+06,4.688815949735978618e+06,3.360398807352222502e+06,1.563465261418657548e-03,-3.713969584717816130e-02,-7.146475830610881097e+00
-2.706926473721081391e+06,4.688807179125887342e+06,3.360409186060744803e+06,1.021265207629134739e-02,1.479589758212855946e-02,-7.180871211627451345e+00
-2.706921978810570668e+06,4.688814285890848376e+06,3.360406811573900282e+06,-9.194829841570826764e-03,-3.397930399479297259e-03,-7.322507905796384442e+00
-2.706929775826043449e+06,4.688822613371661864e+06,3.360405208094231319e+06,3.035324098088193132e-02,2.747693549957752612e-02,-7.422536340219698658e+00
-2.706923004255722743e+06,4.688812834931121208e+06,3.360391090667572804e+06,-1.190664070478028996e-01,-5.140785211669263166e-02,-7.626597408518923871e+00
-2.706933248194482177e+06,4.688811988855227828e+06,3.360402814262933563e+06,-6.781456262206474184e-02,5.169904830155437614e-02,-7.655105847998609825e+00
-2.706931578441948164e+06,4.688809432989076711e+06,3.360405370892656967e+06,6.875139011390757338e-02,-2.034458298898327022e-02,-7.722859329683211094e+00
-2.706928038924016990e+06,4.688819740886389278e+06,3.360406322006423026e+06,-1.608142339508061291e-01,5.374280172347261492e-02,-7.866039136123688102e+00
-2.706928212391446810e+06,4.688818935753781348e+06,3.360391679335778113e+06,1.113360905638125821e-02,-1.334767909928144536e-02,-8.047405995326680994e+00
-2.706921694199869409e+06,4.688805366555277258e+06,3.360395179343122523e+06,-5.962173390502721604e-03,-3.917085409737895013e-02,-8.031605048175224582e+00
-2.706921804623142816e+06,4.688811412708425894e+06,3.360388333157090936e+06,2.265791567085242292e-02,-5.980088703210653667e-02,-8.203900900585102463e+00
-2.706925052514722571e+06,4.688818450797433034e+06,3.360398601315645967e+06,6.403390321533124208e-02,-4.766023501385863170e-02,-8.310623955080920666e+00
-2.706924185043412261e+06,4.688808885049549863e+06,3.360389779064178932e+06,5.899691769498751487e-03,-2.646684222212143667e-02,-8.371205111790407827e+00
-2.706928528543315362e+06,4.688809040706652217e+06,3.360402095456897281e+06,6.195185519170818417e-02,1.686933281467173640e-01,-8.385415417793751658e+00
-2.706920524080569390e+06,4.688811485381073318e+06,3.360400958160951268e+06,4.043010352359244913e-02,-1.235328564049822421e-03,-8.571045476446103706e+00
-2.706929189741406124e+06,4.688810698633001186e+06,3.360400511825997382e+06,7.196948148716133045e-03,4.150626911762313881e-02,-8.687424241095701660e+00
-2.706926238599497359e+06,4.688824749762613326e+06,3.360385024733298458e+06,-4.157443092741647250e-02,5.657079251782570067e-02,-8.822212985337927194e+00
-2.706927169344615191e+06,4.688810315353699960e+06,3.360390449856814928e+06,1.027369598509467706e-02,3.770341413598415209e-02,-8.867567896729516619e+00
-2.706920842027103528e+06,4.688811070035787299e+06,3.360401032542060595e+06,3.514941003655753377e-02,-3.085798990634831124e-02,-9.017054921372245957e+00
-2.706930057723185979e+06,4.688803392708339728e+06,3.360385054490730632e+06,-2.767692279055788962e-02,-3.265184656993933704e-02,-8.986999364148855918e+00
-2.706940045906918589e+06,4.688810077716041356e+06,3.360388293347256724e+06,3.443231064533067848e-02,3.859684625128207563e-02,-9.240119613546314170e+00
-2.706928613518116530e+06,4.688809601132952608e+06,3.360386346876714379e+06,-5.911744460505548304e-02,2.547443003612263196e-02,-9.260172390245545060e+00
-2.706937471030835062e+06,4.688810367661397904e+06,3.360387639792302623e+06,-3.835096158655444676e-02,5.362585446775908204e-02,-9.393159209432386803e+00
-2.706930938417656347e+06,4.688812676432400011e+06,3.360375893544965424e+06,2.534907284902397986e-02,-2.172935917511267800e-02,-9.396777870413988154e+00
-2.706925368130404502e+06,4.688805787750585936e+06,3.360387237011035904e+06,3.908189785893723123e-02,-2.718950065951285244e-02,-9.485455398728928955e+00
-2.706920803007659968e+06,4.688816343533366919e+06,3.360383180029818323e+06,-1.233074690016527745e-02,-6.483869610795159333e-02,-9.707270165560103692e+00
-2.706929121210928075e+06,4.688802660341816023e+06,3.360391292186641134e+06,-2.431127686974143137e-02,4.289514965395486989e-03,-9.803358179140053252e+00
-2.706929753956467379e+06,4.688807515742511488e+06,3.360376518309181556e+06,-5.565422065817842573e-02,1.055006761190620777e-02,-9.865801614028432809e+00
-2.706919753485620487e+06,4.688820437526200898e+06,3.360379373216135893e+06,-2.363400877448203902e-02,-4.550696504630370037e-02,-9.999737450102536229e+00
-2.706932438946856186e+06,4.688813794964627363e+06,3.360373691610963549e+06,1.319400808657160418e-02,-1.318253765993921550e-02,-9.992434143155977111e+00
-2.706919372802333906e+06,4.688814051617983729e+06,3.360391409991674125e+06,2.235178083453624731e-02,7.257715880044209034e-02,-9.927708609105957649e+00
-2.706930502893675584e+06,4.688822693679161370e+06,3.360377821698908228e+06,-1.964662377922906777e-03,-6.823742805900411337e-03,-9.722935837950881677e+00
-2.706928211299522314e+06,4.688814530057688244e+06,3.360375776991770137e+06,3.535650681867177902e-02,-1.003119536108573739e-02,-9.637818829213438576e+00
-2.706934977101195604e+06,4.688807024464923888e+06,3.360371682001143228e+06,1.243246645711633055e-02,-2.653098236148725489e-02,-9.629066250424466844e+00
-2.706927570293343160e+06,4.688810437882022001e+06,3.360383989416177850e+06,3.797832437343851009e-02,-2.347246732812618975e-02,-9.471032105871396212e+00
-2.706930395027779508e+06,4.688797775612052530e+06,3.360381399310098495e+06,-2.098419027586259644e-02,9.762797176814384803e-02,-9.332605643447916322e+00
-2.706930910805969965e+06,4.688813857242130674e+06,3.360375286912166979e+06,-7.538479938371336203e-03,1.799792616891570871e-02,-9.271979878188366442e+00
-2.706934437840280589e+06,4.688813435920403339e+06,3.360369371059112251e+06,-8.153133921977964368e-03,4.659135546846279036e-02,-9.169712061341744658e+00
-2.706930220751055516e+06,4.688807997542579658e+06,3.360373871027790476e+06,5.955779947287083431e-02,-4.369642407910714899e-02,-9.049649503016526708e+00
-2.706925286875853315e+06,4.688805568385326304e+06,3.360383323699336499e+06,-4.182003776369019182e-02,-3.590344218784206204e-02,-8.822981729897634295e+00
-2.706931299259764608e+06,4.688821452256364748e+06,3.360368104554523714e+06,6.004207620879278839e-02,-4.114188355313508350e-02,-8.776764497238616514e+00
-2.706926854059411678e+06,4.688812990749650635e+06,3.360369665243776981e+06,8.933790553126352840e-02,-5.289194650515750308e-04,-8.804601441936172890e+00
-2.706930094733720180e+06,4.688813723578259349e+06,3.360367683596395422e+06,-4.475550708305463254e-02,9.267098990365926769e-02,-8.685282436537868023e+00
-2.706926157889734954e+06,4.688804969348401763e+06,3.360356753508637659e+06,3.173160844610038028e-02,-3.630203350900887589e-03,-8.528237112725140179e+00
-2.706916933083087206e+06,4.688813528362723067e+06,3.360379905974433757e+06,5.226203986479366348e-02,5.831145558411895968e-02,-8.436186643857018552e+00
-2.706937420093073510e+06,4.688803977773193270e+06,3.360355914023168851e+06,3.328238792979110183e-02,6.920816115633299584e-03,-8.389001749678314468e+00
-2.706927156869412400e+06,4.688807026016558520e+06,3.360366668692903593e+06,-2.356091621563652719e-02,3.309445044098120736e-02,-8.315037110837772971e+00
-2.706928599805343430e+06,4.688820465108714066e+06,3.360360019975287840e+06,5.102761960725408358e-02,-4.815470660573138717e-02,-8.154674022995061833e+00
-2.706925612084905617e+06,4.688807052446481772e+06,3.360364765071547125e+06,-3.646265746342151892e-02,-4.071405210610788000e-02,-8.071487477197841542e+00
-2.706932369870328344e+06,4.688812689139992930e+06,3.360361437870748341e+06,-9.888741807124524705e-03,6.456744504807095109e-02,-7.867815227486049778e+00
-2.706933983267922420e+06,4.688812865316861309e+06,3.360360598790577613e+06,-4.920082803758860091e-02,6.359468942960555538e-02,-7.838392323330674927e+00
-2.706929554831469432e+06,4.688810700837747194e+06,3.360355491024356335e+06,2.222812443161445439e-02,-4.063030059409246386e-02,-7.732811766035244894e+00
-2.706929114463289268e+06,4.688809222511038184e+06,3.360355180422615726e+06,-5.574658241258172858e-02,1.031991791120635410e-01,-7.641295000245357016e+00
-2.706927672408873215e+06,4.688812002996271476e+06,3.360354058844749350e+06,-4.738727834328971406e-02,-5.374417279143663129e-02,-7.567248258357961888e+00
-2.706936442934536375e+06,4.688815013157303445e+06,3.360358369237008039e+06,-7.854166096315788603e-02,-4.857050854965580533e-02,-7.460818681714708411e+00
-2.706932524392343126e+06,4.688817185378025286e+06,3.360361283369937912e+06,2.647711379120819275e-02,-2.022928412723050406e-02,-7.325237127593651643e+00
-2.706929013343790080e+06,4.688818583713124506e+06,3.360367104680954479e+06,-9.430938807070077257e-02,-8.761660003996307733e-03,-7.203341601871656508e+00
-2.706931963360973168e+06,4.688813293187858537e+06,3.360356775686988141e+06,-3.227703158629438573e-02,5.617821149471412950e-02,-7.183748168175981164e+00
-2.706932269201222342e+06,4.688809816706276499e+06,3.360347795798283536e+06,1.977052116095624409e-02,4.867921983055550905e-02,-7.118552161809129863e+00
-2.706927319872243796e+06,4.688818177353372797e+06,3.360350452447983436e+06,5.623533759701893064e-02,-2.031628847528113915e-02,-6.967083598711184322e+00
-2.706925462174971588e+06,4.688808398396058939e+06,3.360359625797499437e+06,-3.085731809606750975e-03,-6.705490239740138914e-02,-6.838535929050676643e+00
-2.706931850687629078e+06,4.688817653487832285e+06,3.360363230892407242e+06,-4.798158447812573765e-03,-3.444531092297566099e-02,-6.761504650461650279e+00
-2.706942879012839403e+06,4.688815590656503104e+06,3.360359437295688782e+06,1.966439045720968712e-02,9.564492659268927777e-02,-6.617619949872909579e+00
-2.706926531156206969e+06,4.688808928035600111e+06,3.360354138254315592e+06,-2.791687388599279479e-02,-3.736272226275685372e-03,-6.542460922972372472e+00
-2.706932024764536414e+06,4.688812397669278085e+06,3.360355646089972928e+06,1.150461033796609800e-01,-2.401392490588956374e-02,-6.454583992025697547e+00
-2.706925734944035299e+06,4.688813977690730244e+06,3.360353981940545142e+06,-1.884417034612452004e-03,1.129752617018964581e-02,-6.285839959987365333e+00
-2.706931980261074379e+06,4.688814816954471171e+06,3.360343392649067566e+06,3.272453630360793592e-02,-4.401509720498683609e-02,-6.273542621214267534e+00
-2.706928593489531893e+06,4.688800698132552207e+06,3.360337452658032067e+06,-1.152969929209050719e-02,-5.231452762156249547e-02,-6.129456752247549822e+00
-2.706934445436944254e+06,4.688804894744695164e+06,3.360339012176534161e+06,1.193420967365181086e-02,-9.711475930759004560e-02,-6.026789787996266412e+00
-2.706923265558674000e+06,4.688805242804775946e+06,3.360360323430906516e+06,-3.565387325505485570e-03,4.330208332119733772e-02,-5.931673234876938317e+00
-2.706928178369190544e+06,4.688817719131717458e+06,3.360354884456322994e+06,4.400881261938478090e-02,4.705535369838786258e-02,-5.759148656934685917e+00
-2.706938367454939988e+06,4.688810142568739131e+06,3.360346713078827132e+06,-6.611629923155634692e-02,2.918994035054335925e-02,-5.805179160805945315e+00
-2.706914832760283258e+06,4.688810728115095757e+06,3.360333869269065093e+06,1.309728210209634529e-02,-6.436298656188314815e-02,-5.620414383611999298e+00
-2.706932633732388262e+06,4.688816739122170955e+06,3.360339410126784816e+06,1.438031556951131218e-01,-1.034353918374819603e-01,-5.477698568452941785e+00
-2.706929853054290637e+06,4.688816193384217098e+06,3.360344200197310187e+06,-3.214910099544035504e-02,-4.416783640705297491e-03,-5.495994308635954617e+00
-2.706925803345317487e+06,4.688812603459616192e+06,3.360348396289116703e+06,1.299121659184733317e-02,-2.400363998581547288e-03,-5.430774107489210856e+00
-2.706922960359230172e+06,4.688808034765785560e+06,3.360360005683363881e+06,-1.265848330596003671e-02,9.029558667715775061e-03,-5.268172664448190545e+00
-2.706928245877905749e+06,4.688815175590301864e+06,3.360334184249679092e+06,-3.914788434778226217e-02,-4.500879969300852768e-02,-5.097396751623556099e+00
-2.706925727661255281e+06,4.688808692555706948e+06,3.360342808990824502e+06,-6.122320573210006389e-02,-2.731338438387015399e-02,-5.025466823207883849e+00
-2.706930050891155377e+06,4.688807811096442863e+06,3.360343460489648394e+06,-3.552330922675937114e-02,3.023423049429993167e-02,-4.990510809636695910e+00
-2.706921957413492724e+06,4.688806853423697874e+06,3.360350857117989566e+06,-1.699765559778815965e-02,-2.389542019837476161e-02,-4.836448706705479772e+00
-2.706924055874540936e+06,4.688814001856774092e+06,3.360345648909885436e+06,4.680873800234663928e-02,6.022232192492604774e-02,-4.709931749019122371e+00
-2.706918435508432798e+06,4.688810718774905428e+06,3.360346078317887615e+06,1.316027421026967625e-02,7.123283491089126007e-02,-4.720187471091769282e+00
-2.706932688637638930e+06,4.688803947650757618e+06,3.360344202123973053e+06,-5.679271774735185352e-02,-6.666877168179343588e-03,-4.558591375400141033e+00
-2.706925503565367777e+06,4.688807785431367345e+06,3.360342150470960420e+06,1.493874564231761903e-02,-8.010174262938195289e-02,-4.495697483505184167e+00
-2.706930561191322282e+06,4.688813860429554246e+06,3.360348629138603341e+06,-5.085180091393185463e-03,-5.701601753092381403e-02,-4.416620783866129329e+00
-2.706919655870407354e+06,4.688807898538355716e+06,3.360343086738036945e+06,-2.477301008031296270e-02,-5.947603425472666738e-03,-4.201155357335574436e+00
-2.706936918951923959e+06,4.688814065839120187e+06,3.360337375482107047e+06,5.416711169648586247e-03,-2.376219156788134113e-02,-4.087328079172441342e+00
-2.706925986687816679e+06,4.688803349179771729e+06,3.360327722060311586e+06,-5.087188473508068992e-02,-1.041907327165646491e-01,-3.967590753936068193e+00
-2.706928802456261124e+06,4.688812709007024765e+06,3.360330921157488134e+06,-1.419309805584260432e-03,-1.943396898181597166e-02,-4.014049551157298446e+00
-2.706923802131333388e+06,4.688811609491167590e+06,3.360336059094177559e+06,1.189605415551147141e-03,5.831187180437117507e-02,-3.806292941712390743e+00
-2.706929429608066566e+06,4.688822296959245577e+06,3.360341362692326773e+06,6.058275913831011848e-03,7.269766693865492568e-02,-3.850127878849639362e+00
-2.706931961163698696e+06,4.688804716846873052e+06,3.360334767027309164e+06,5.994169110525703753e-02,6.816291142569684547e-02,-3.603643629037220020e+00
-2.706930407724659890e+06,4.688806349438481033e+06,3.360345354370428249e+06,-6.488055651491272946e-02,-1.195405269110875503e-02,-3.530504661419414436e+00
-2.706923445603969041e+06,4.688804698957230896e+06,3.360334701256875880e+06,-5.212645262171900194e-06,3.576515853571843317e-02,-3.454684958368388514e+00
-2.706920459291012026e+06,4.688807678995456547e+06,3.360332193051961251e+06,-8.181527652396555772e-02,-6.319841518613873721e-02,-3.317966937661673832e+00
-2.706933283209573478e+06,4.688818611771549098e+06,3.360331434330726042e+06,-4.760388149477035730e-02,-1.632745685303152558e-04,-3.222103110299299189e+00
-2.706930598921762779e+06,4.688817682197783142e+06,3.360334987296252511e+06,7.202727185429769544e-04,1.931322188651904762e-02,-3.132256292368240658e+00
-2.706926656145097222e+06,4.688808513511857949e+06,3.360337755805149209e+06,-7.396481092751614438e-03,4.009784944435688947e-02,-3.159918605593801999e+00
-2.706928066534108017e+06,4.688813127885304391e+06,3.360340970965582412e+06,-6.319620848177219530e-02,3.309909192572942777e-02,-2.968651746460994278e+00
-2.706922526143875439e+06,4.688812599874252453e+06,3.360342344701288734e+06,-2.463656827213673781e-02,2.895588688657391857e-02,-2.862438964588738255e+00
-2.706915921749521513e+06,4.688820923053648323e+06,3.360337894518772140e+06,1.486686332325032160e-02,-3.123308869124014064e-02,-2.767080443755002506e+00
-2.706928833052685950e+06,4.688810315006641671e+06,3.360341589824299328e+06,-9.481338148025789114e-02,5.242750241724171423e-02,-2.771125713112088107e+00
-2.706931679501197301e+06,4.688814155082716607e+06,3.360332874531555921e+06,6.842794683128575195e-02,1.349018468562037526e-02,-2.517587240384830949e+00
-2.706928544827271253e+06,4.688819630052335560e+06,3.360333597864022944e+06,-1.092235353645946072e-03,-4.706063052305601603e-03,-2.445592889178074270e+00
-2.706937270980948582e+06,4.688816715955351479e+06,3.360328791585075669e+06,7.037874674020255794e-03,5.050150832296847192e-02,-2.488677688829778578e+00
-2.706925948738310952e+06,4.688815281468034722e+06,3.360326687217073515e+06,6.799041033147310009e-03,-9.104710576847334022e-03,-2.261629517118885158e+00
-2.706931721023233142e+06,4.688811387355756015e+06,3.360328101463700645e+06,2.555961166908774646e-02,7.877555693473826948e-02,-2.166943978897443390e+00
-2.706934063876490574e+06,4.688813613560806960e+06,3.360340298217847012e+06,1.046013680207045007e-02,-1.786943788027248875e-02,-2.090644037487694451e+00
-2.706932336937550921e+06,4.688807981283718720e+06,3.360328236671863124e+06,5.267880983829677233e-02,1.869235268249588161e-02,-1.947879158026437185e+00
-2.706927271339502651e+06,4.688806474871679209e+06,3.360333628022245131e+06,1.911169273313523265e-02,7.181840699567947073e-02,-1.874528706657502486e+00
-2.706938964421021752e+06,4.688810784081648104e+06,3.360340851568507962e+06,-4.525532884141309636e-02,2.313590647849420034e-02,-1.797117014000534807e+00
-2.706923907201892696e+06,4.688820697192697786e+06,3.360323366231425200e+06,-2.719104779127193977e-02,2.649467084663680375e-02,-1.557750657838089081e+00
-2.706931473088277504e+06,4.688809177879639901e+06,3.360330740836479701e+06,8.226645674783702317e-03,-3.958731383734222925e-02,-1.548868703874971997e+00
-2.706928369240575470e+06,4.688819176861886866e+06,3.360343912772707175e+06,9.760815798717392688e-02,1.087373571351289009e-02,-1.474020670915832332e+00
-2.706924383556840941e+06,4.688803447703148238e+06,3.360337295576976147e+06,3.162446838340232658e-02,1.686857234268154468e-02,-1.348112926343436158e+00
-2.706931999616346788e+06,4.688806711521859281e+06,3.360341675558059011e+06,-4.357720626191378260e-02,1.124513337356139973e-02,-1.265246330181167167e+00
-2.706931128022714518e+06,4.688808912487092428e+06,3.360327464311601128e+06,-1.693704256654347470e-02,9.591040966169239734e-02,-1.096744178077621035e+00
-2.706926965091489255e+06,4.688813007513661869e+06,3.360326900179069489e+06,-8.759806669821405822e-02,-6.381456414074254679e-02,-1.094891004848829619e+00
-2.706931987640702166e+06,4.688809911403021775e+06,3.360332189644687809e+06,-9.408294901127932375e-02,9.405683470715492378e-02,-9.585072852721437942e-01
-2.706931726659332402e+06,4.688812994621456601e+06,3.360331189591416158e+06,7.504177282451239550e-02,-3.828919738585302018e-02,-8.234600602781297907e-01
-2.706927957459955476e+06,4.688816521035011858e+06,3.360331886838028207e+06,1.759246755533561482e-02,3.066858485003589804e-03,-7.658759242573716097e-01
-2.706924775098743383e+06,4.688807079813469201e+06,3.360340226372776553e+06,5.009447841837007427e-04,2.146859796173716806e-02,-6.851029835927258116e-01
-2.706927173381507397e+06,4.688825576659203507e+06,3.360328991786385421e+06,-1.421374118555003389e-02,-5.218375810469766396e-02,-5.832133005167567941e-01
-2.706934015933177434e+06,4.688814671871259809e+06,3.360338585245966911e+06,-1.800914945322605251e-02,-2.594653351575606712e-02,-3.712251267901883756e-01
-2.706927162979932968e+06,4.688810072476807982e+06,3.360348186257828493e+06,-1.176127022695572406e-02,-7.891377945059768056e-03,-4.428077656046890964e-01
-2.706931522396232001e+06,4.688808854783835821e+06,3.360327982808631845e+06,4.792747464227442578e-02,4.732116244940234168e-02,-2.446400133431749779e-01
-2.706928237776712049e+06,4.688810209976674058e+06,3.360346264777346980e+06,4.481737087293142380e-02,1.693765666078605667e-02,-1.138737713039478516e-01
-2.706929876021080650e+06,4.688811647564691491e+06,3.360331366942519322e+06,-8.683981445985446135e-02,1.017222073298740953e-02,-6.304987205732508204e-02
-2.706932477947307751e+06,4.688811087306177244e+06,3.360344746795537882e+06,-5.314701511362091013e-02,-1.768733871744218936e-02,-2.901209439830457898e-02
-2.706927192307598889e+06,4.688813609454030171e+06,3.360323912958025467e+06,1.740005279859757267e-02,-6.263159264597079057e-02,2.999927313437645519e-03
-2.706928843877488747e+06,4.688813366351736709e+06,3.360326159264988732e+06,-6.535098324945841364e-02,-1.046963043358879047e-02,5.406356290656051666e-02
-2.706932152938166633e+06,4.688798084082641639e+06,3.360326188765971921e+06,-1.151451984557640973e-01,1.451736716457802945e-01,1.975696500844553033e-02
-2.706930888605425134e+06,4.688810187745118514e+06,3.360331843326410279e+06,3.595648883792462031e-02,2.169473202978709769e-02,-9.694354209582727033e-02
-2.706925747015992645e+06,4.688803681611804292e+06,3.360329194684366230e+06,7.271115542671568142e-03,1.640299501141081681e-02,6.410151240925725247e-02
-2.706923318592350464e+06,4.688820526670417748e+06,3.360335018308219034e+06,-5.397955292432769087e-02,4.531735657463953348e-02,-5.962109528979223430e-03
-2.706925983955334872e+06,4.688815405593382195e+06,3.360334396788024344e+06,-4.460762731061032084e-03,1.201081431646163974e-02,3.923792031228896804e-02
-2.706938078359377570e+06,4.688812314680525102e+06,3.360324870942184702e+06,5.290078772853168410e-02,6.398558613443293408e-02,9.044659959701513430e-02
-2.706929971625498962e+06,4.688820021841250360e+06,3.360331596384900156e+06,6.055229248537825903e-02,-1.011762213283392831e-01,-2.076118873463090111e-02
-2.706932308160384651e+06,4.688806152221702971e+06,3.360339515420018695e+06,2.159762799681282965e-03,1.839320950601672569e-02,-1.030116855747673262e-02
-2.706929229120994918e+06,4.688808131626786664e+06,3.360341013706728350e+06,2.263035970697034258e-02,-4.175138610766925690e-02,-1.352675636404346293e-02
-2.706931046648024581e+06,4.688808326521782205e+06,3.360328964195157867e+06,-4.130405758631205959e-02,2.244058388426069944e-02,-6.491440723202911156e-02
-2.706930755118652247e+06,4.688816161257342435e+06,3.360335549604972824e+06,6.708525529470081572e-02,3.747838750009147707e-02,-1.834623865319870081e-02
-2.706922416402649134e+06,4.688806439074189402e+06,3.360331578764876351e+06,-6.750364982525076940e-02,3.376126332121633794e-02,-1.374563301865053613e-02
-2.706932855455812532e+06,4.688810860392394476e+06,3.360338679116207175e+06,1.339610061924285389e-01,-1.944659438294463194e-02,3.677391268616996695e-02
-2.706927573637612630e+06,4.688808409497575834e+06,3.360341478126125410e+06,-2.874307975622366826e-02,-7.146132538782086485e-02,1.066796371939957022e-02
-2.706924145768643823e+06,4.688822749905416742e+06,3.360325118064265233e+06,2.345112448070889657e-02,6.402438170348110497e-03,8.351818640262248516e-02
-2.706930756255218294e+06,4.688809477417740040e+06,3.360337357133362908e+06,1.048870536594588348e-04,3.405755135203061834e-02,-2.774465982215863769e-02
-2.706926178751565516e+06,4.688806159031406976e+06,3.360329564973886125e+06,-3.545490955770944086e-02,-2.841890432770968755e-02,3.115225861622147874e-02
-2.706934322608480696e+06,4.688809632745404728e+06,3.360334445898197591e+06,-4.407122127889824548e-02,4.741078715562837415e-03,2.020234898845396643e-02
-2.706919686263644136e+06,4.688818999925777316e+06,3.360329379514822271e+06,-7.004478663515448233e-02,5.385676233734038032e-03,5.085957958429809106e-02
-2.706922128225003835e+06,4.688808226456367411e+06,3.360340746307612862e+06,5.968151574659355529e-02,3.479186187163068461e-02,-2.868943142651367295e-02
-2.706933405253469478e+06,4.688804300496653654e+06,3.360330539016449824e+06,-3.319308762629685772e-02,2.092359876942405036e-02,-4.305726662013893008e-02
-2.706920902563791722e+06,4.688809394302484579e+06,3.360339774988108780e+06,-5.703166669810077333e-02,6.539144296767350484e-02,-6.965121380792402284e-02
-2.706928370372086763e+06,4.688809152728858404e+06,3.360326509577667806e+06,-1.080014274759042436e-01,-6.538377946960481635e-02,1.337066457472654846e-02
-2.706927455655622296e+06,4.688800470149901696e+06,3.360336222391926218e+06,-4.891201634395164408e-03,2.860252651957883793e-02,3.833220223641812391e-02
-2.706928606473832391e+06,4.688810084967833012e+06,3.360325430772179272e+06,3.250375443289375138e-02,-6.079628520197128544e-03,7.902386731401342401e-02
-2.706925197724774946e+06,4.688810113565872423e+06,3.360346724723867606e+06,-1.243763511214944634e-01,5.517661904801967471e-02,-3.976175696373376867e-02
-2.706931068383913022e+06,4.688812093504461460e+06,3.360326698617429473e+06,1.165428126923942834e-02,-7.094569136946646259e-02,-4.751282796023607868e-02
-2.706928335954358336e+06,4.688816630404688418e+06,3.360315485116009135e+06,-9.330964617118145399e-02,-9.023878493291094538e-02,-3.546962229651549198e-02
-2.706917531901641749e+06,4.688812201496183872e+06,3.360335523597946391e+06,-3.752393776604038417e-02,-1.097817497932191029e-02,-1.279771295692075199e-02
-2.706933168022071943e+06,4.688807181111142971e+06,3.360336236815491226e+06,-1.616414948568835330e-02,8.535205836152837122e-02,-4.948015967884483030e-02
-2.706928494763232768e+06,4.688807755318593234e+06,3.360325469058808871e+06,-4.204229921849897411e-02,-6.705739254867194854e-02,-2.787744832587679689e-02
-2.706925056539437268e+06,4.688817021967712790e+06,3.360330667753319256e+06,1.393810610144545839e-02,-5.264513458108247695e-02,-1.542926715108090298e-02
-2.706923952558882535e+06,4.688809569648413919e+06,3.360337673877888825e+06,4.194613879662689032e-02,-2.657020559285372396e-02,-6.513520535642674386e-03
-2.706930379066966474e+06,4.688812595105602406e+06,3.360333026658878662e+06,4.944213428660410026e-02,9.723092153478446464e-02,1.300198211002633747e-02
-2.706931339942467865e+06,4.688815627210870385e+06,3.360334702076732181e+06,-1.011391968417134635e-01,-1.949553634580267203e-02,-1.563732386000162705e-02
-2.706921509781762492e+06,4.688806239290065132e+06,3.360332184107137378e+06,5.158176116825942403e-02,-2.632336107866969574e-02,-3.422722109454000988e-02
-2.706933823464853223e+06,4.688812416150720790e+06,3.360337842771961354e+06,8.526358701096221904e-02,2.113873768603618392e-02,-1.766689214693693138e-02
-2.706924803461313713e+06,4.688811521202218719e+06,3.360337975946571678e+06,-2.844466765267375519e-02,-1.051028652516593498e-01,1.405418262156574172e-02
-2.706928886087016203e+06,4.688823540100534447e+06,3.360323105286287144e+06,-5.534956048923818372e-02,7.779417780504921387e-02,-1.879281991890054257e-03
-2.706931516824561171e+06,4.688805388043224812e+06,3.360333649607884232e+06,-3.858643867247099624e-02,5.903622892264329819e-02,-2.630738619502897072e-02
-2.706935814566669986e+06,4.688814874676287174e+06,3.360330055102964398e+06,6.277758746549182145e-02,3.547117961556883747e-02,3.935526824829034542e-02
-2.706929064717002679e+06,4.688813210925702006e+06,3.360328850182606839e+06,5.312960246540131444e-03,1.180547752938364454e-02,7.404128207834650977e-02
-2.706924047423136886e+06,4.688813043058309704e+06,3.360323357336471789e+06,-3.431884118393652150e-02,-1.101702682497155278e-01,-2.279058378728337705e-02
-2.706926810098117217e+06,4.688808062975433655e+06,3.360329040830970742e+06,5.622692407089555783e-02,1.589581788319596387e-02,2.374587933048600760e-02
